"Supplementary Table 4.1 Phenotype data formatted for calculating ANOVA, MLM, and REML",,,,,,,,,,,,,,,,,,,,,,,
Subpopulation,Plate ID,Well,Plate row,Plate column,Genotype,Experiment Replicate,Experiment,Au,Cube Root Au,Anthesis date,Induction date,Harvest date,Grind date,Phadebas Date,Anthesis-Induction,Anthesis-Harvest,Harvest-Grind,Grind-Phadebas,Rht-B1,Rht-D1,Rht Genotype,,
SW8002-6,P00158,D04,D,4,P11,C1,C,0.155,0.537168535,10/10/2022,10/31/2022,11/16/2022,7/6/2023,7/12/2023,21,37,232,6,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00158,H08,H,8,P8,C3,C,0.155,0.537168535,10/3/2022,10/26/2022,11/18/2022,7/4/2023,7/12/2023,23,46,228,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00165,B11,B,11,404,C1,C,0.155,0.537168535,10/1/2022,10/24/2022,11/16/2022,7/6/2023,7/14/2023,23,46,232,8,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00163,C07,C,7,417,C2,C,0.155,0.537168535,10/8/2022,10/31/2022,11/16/2022,7/5/2023,7/14/2023,23,39,231,9,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00151,F04,F,4,403,C1,C,0.155,0.537168535,10/14/2022,11/7/2022,11/28/2022,6/23/2023,7/10/2023,24,45,207,17,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00153,C05,C,5,403,C3,C,0.155,0.537168535,10/19/2022,11/11/2022,12/2/2022,6/21/2023,7/10/2023,23,44,201,19,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00178,F06,F,6,410,C1,C,0.156,0.538321261,9/26/2022,10/17/2022,11/11/2022,7/18/2023,7/19/2023,21,46,249,1,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00175,G08,G,8,408,C2,C,0.156,0.538321261,9/14/2022,10/14/2022,11/4/2022,7/18/2023,7/19/2023,30,51,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00172,F09,F,9,419,C1,C,0.156,0.538321261,9/24/2022,10/21/2022,11/16/2022,7/12/2023,7/19/2023,27,53,238,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00157,C01,C,1,422,T3,T,0.156,0.538321261,10/1/2022,10/24/2022,11/16/2022,7/3/2023,7/12/2023,23,46,229,9,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00157,G08,G,8,420,C1,C,0.156,0.538321261,10/27/2022,11/15/2022,12/2/2022,6/30/2023,7/12/2023,19,36,210,12,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00156,B11,B,11,399,T1,T,0.156,0.538321261,10/13/2022,11/2/2022,11/28/2022,6/27/2023,7/12/2023,20,46,211,15,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00160,E11,E,11,417,C1,C,0.156,0.538321261,10/2/2022,10/26/2022,11/18/2022,6/29/2023,7/14/2023,24,47,223,15,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00151,B04,B,4,403,C1,C,0.156,0.538321261,10/14/2022,11/7/2022,11/28/2022,6/23/2023,7/10/2023,24,45,207,17,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00153,B08,B,8,417,C3,C,0.156,0.538321261,10/11/2022,11/2/2022,11/18/2022,6/21/2023,7/10/2023,22,38,215,19,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00154,F03,F,3,395,T2,T,0.156,0.538321261,10/7/2022,10/28/2022,11/18/2022,6/21/2023,7/10/2023,21,42,215,19,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00165,F02,F,2,378,C2,C,0.157,0.539469071,10/1/2022,10/24/2022,11/16/2022,7/6/2023,7/14/2023,23,46,232,8,NA,NA,NA,,
SW8002-6,P00151,E09,E,9,403,C1,C,0.157,0.539469071,10/14/2022,11/7/2022,11/28/2022,6/23/2023,7/10/2023,24,45,207,17,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00176,C03,C,3,413,C1,C,0.158,0.540612018,9/19/2022,10/12/2022,11/4/2022,7/17/2023,7/19/2023,23,46,255,2,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00166,B10,B,10,412,C3,C,0.158,0.540612018,10/8/2022,10/31/2022,11/16/2022,7/9/2023,7/14/2023,23,39,235,5,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00173,F10,F,10,410,T3,T,0.158,0.540612018,9/18/2022,10/12/2022,11/15/2022,7/13/2023,7/19/2023,24,58,240,6,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00164,D01,D,1,P8,C1,C,0.158,0.540612018,10/12/2022,11/2/2022,11/18/2022,7/7/2023,7/14/2023,21,37,231,7,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00164,H04,H,4,P8,C1,C,0.158,0.540612018,10/12/2022,11/2/2022,11/18/2022,7/7/2023,7/14/2023,21,37,231,7,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00158,G03,G,3,420,C3,C,0.158,0.540612018,10/10/2022,11/2/2022,11/18/2022,6/29/2023,7/12/2023,23,39,223,13,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00159,G11,G,11,383,T3,T,0.158,0.540612018,10/1/2022,10/26/2022,11/18/2022,6/29/2023,7/14/2023,25,48,223,15,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00178,F07,F,7,410,C1,C,0.159,0.541750151,9/26/2022,10/17/2022,11/11/2022,7/18/2023,7/19/2023,21,46,249,1,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00166,E01,E,1,412,C3,C,0.159,0.541750151,10/8/2022,10/31/2022,11/16/2022,7/9/2023,7/14/2023,23,39,235,5,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00158,H06,H,6,P8,C3,C,0.159,0.541750151,10/3/2022,10/26/2022,11/18/2022,7/4/2023,7/12/2023,23,46,228,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00170,H01,H,1,383,C1,C,0.159,0.541750151,9/30/2022,10/26/2022,11/16/2022,7/7/2023,7/19/2023,26,47,233,12,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00158,F03,F,3,395,C1,C,0.159,0.541750151,10/10/2022,11/2/2022,11/18/2022,6/29/2023,7/12/2023,23,39,223,13,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00155,E10,E,10,403,T2,T,0.159,0.541750151,10/21/2022,11/11/2022,12/5/2022,6/28/2023,7/12/2023,21,45,205,14,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00159,G12,G,12,383,T3,T,0.159,0.541750151,10/1/2022,10/26/2022,11/18/2022,6/29/2023,7/14/2023,25,48,223,15,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00178,A02,A,2,386,T2,T,0.16,0.542883523,9/16/2022,10/7/2022,11/4/2022,7/18/2023,7/19/2023,21,49,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00158,F06,F,6,417,T3,T,0.16,0.542883523,10/12/2022,11/4/2022,11/28/2022,6/28/2023,7/12/2023,23,47,212,14,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00160,C10,C,10,412,C1,C,0.16,0.542883523,10/10/2022,11/4/2022,11/28/2022,6/30/2023,7/14/2023,25,49,214,14,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00160,G08,G,8,412,C1,C,0.16,0.542883523,10/10/2022,11/4/2022,11/28/2022,6/30/2023,7/14/2023,25,49,214,14,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00169,C07,C,7,386,C3,C,0.16,0.542883523,9/15/2022,10/5/2022,11/4/2022,7/1223,7/19/2023,20,50,NA,NA,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00166,B11,B,11,383,C2,C,0.161,0.544012183,10/7/2022,10/28/2022,11/18/2022,7/7/2023,7/14/2023,21,42,231,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00158,H07,H,7,P8,C3,C,0.161,0.544012183,10/3/2022,10/26/2022,11/18/2022,7/4/2023,7/12/2023,23,46,228,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00158,B03,B,3,395,C1,C,0.161,0.544012183,10/10/2022,11/2/2022,11/18/2022,6/29/2023,7/12/2023,23,39,223,13,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00175,C08,C,8,408,C2,C,0.162,0.545136178,9/14/2022,10/14/2022,11/4/2022,7/18/2023,7/19/2023,30,51,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00176,G03,G,3,413,C1,C,0.162,0.545136178,9/19/2022,10/12/2022,11/4/2022,7/17/2023,7/19/2023,23,46,255,2,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00166,A01,A,1,412,C3,C,0.162,0.545136178,10/8/2022,10/31/2022,11/16/2022,7/9/2023,7/14/2023,23,39,235,5,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00151,H07,H,7,P8,T3,T,0.162,0.545136178,10/2/2022,10/26/2022,11/18/2022,6/29/2023,7/10/2023,24,47,223,11,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00166,B12,B,12,383,C2,C,0.163,0.546255557,10/7/2022,10/28/2022,11/18/2022,7/7/2023,7/14/2023,21,42,231,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00164,H03,H,3,P8,C1,C,0.163,0.546255557,10/12/2022,11/2/2022,11/18/2022,7/7/2023,7/14/2023,21,37,231,7,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00163,G07,G,7,417,C2,C,0.163,0.546255557,10/8/2022,10/31/2022,11/16/2022,7/5/2023,7/14/2023,23,39,231,9,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00156,B07,B,7,399,T1,T,0.163,0.546255557,10/13/2022,11/2/2022,11/28/2022,6/27/2023,7/12/2023,20,46,211,15,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00156,F11,F,11,399,T1,T,0.163,0.546255557,10/13/2022,11/2/2022,11/28/2022,6/27/2023,7/12/2023,20,46,211,15,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00152,F07,F,7,395,T1,T,0.163,0.546255557,10/9/2022,10/31/2022,11/28/2022,6/22/2023,7/10/2023,22,50,206,18,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00153,C03,C,3,403,C3,C,0.163,0.546255557,10/19/2022,11/11/2022,12/2/2022,6/21/2023,7/10/2023,23,44,201,19,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00164,D04,D,4,P8,C1,C,0.164,0.547370367,10/12/2022,11/2/2022,11/18/2022,7/7/2023,7/14/2023,21,37,231,7,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00165,B02,B,2,378,C2,C,0.164,0.547370367,10/1/2022,10/24/2022,11/16/2022,7/6/2023,7/14/2023,23,46,232,8,NA,NA,NA,,
SW8002-6,P00160,C08,C,8,412,C1,C,0.164,0.547370367,10/10/2022,11/4/2022,11/28/2022,6/30/2023,7/14/2023,25,49,214,14,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00174,E01,E,1,403,T1,T,0.164,0.547370367,10/19/2022,11/7/2022,12/2/2022,7/5/2023,7/19/2023,19,44,215,14,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00160,A11,A,11,417,C1,C,0.164,0.547370367,10/2/2022,10/26/2022,11/18/2022,6/29/2023,7/14/2023,24,47,223,15,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00166,H03,H,3,P11,T2,T,0.165,0.548480655,9/23/2022,10/17/2022,11/16/2022,7/13/2023,7/14/2023,24,54,239,1,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00178,B10,B,10,410,C1,C,0.165,0.548480655,9/26/2022,10/17/2022,11/11/2022,7/18/2023,7/19/2023,21,46,249,1,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00176,D07,D,7,386,T1,T,0.165,0.548480655,9/15/2022,10/7/2022,11/4/2022,7/18/2023,7/19/2023,22,50,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00173,B09,B,9,380,C3,C,0.165,0.548480655,9/30/2022,10/21/2022,11/16/2022,7/13/2023,7/19/2023,21,47,239,6,NA,Rht-D1a,NA,,
SW8002-6,P00173,F09,F,9,380,C3,C,0.165,0.548480655,9/30/2022,10/21/2022,11/16/2022,7/13/2023,7/19/2023,21,47,239,6,NA,Rht-D1a,NA,,
SW8002-6,P00173,F11,F,11,410,T3,T,0.165,0.548480655,9/18/2022,10/12/2022,11/15/2022,7/13/2023,7/19/2023,24,58,240,6,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00157,D03,D,3,P11,C2,C,0.165,0.548480655,10/7/2022,10/28/2022,11/16/2022,7/5/2023,7/12/2023,21,40,231,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00158,C03,C,3,420,C3,C,0.165,0.548480655,10/10/2022,11/2/2022,11/18/2022,6/29/2023,7/12/2023,23,39,223,13,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00151,B10,B,10,415,C3,C,0.165,0.548480655,10/20/2022,11/11/2022,12/2/2022,6/23/2023,7/10/2023,22,43,203,17,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00153,G05,G,5,403,C3,C,0.165,0.548480655,10/19/2022,11/11/2022,12/2/2022,6/21/2023,7/10/2023,23,44,201,19,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00156,F03,F,3,395,T3,T,0.165,0.548480655,10/9/2022,10/31/2022,11/28/2022,6/22/2023,7/12/2023,22,50,206,20,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00166,A04,A,4,387,C1,C,0.166,0.549586466,10/10/2022,10/31/2022,11/16/2022,7/7/2023,7/14/2023,21,37,233,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00174,A01,A,1,403,T1,T,0.166,0.549586466,10/19/2022,11/7/2022,12/2/2022,7/5/2023,7/19/2023,19,44,215,14,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00178,F10,F,10,410,C1,C,0.167,0.550687845,9/26/2022,10/17/2022,11/11/2022,7/18/2023,7/19/2023,21,46,249,1,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00173,G09,G,9,397,C3,C,0.167,0.550687845,9/26/2022,10/21/2022,11/16/2022,7/13/2023,7/19/2023,25,51,239,6,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00173,B12,B,12,380,C3,C,0.167,0.550687845,9/30/2022,10/21/2022,11/16/2022,7/13/2023,7/19/2023,21,47,239,6,NA,Rht-D1a,NA,,
SW8002-6,P00169,D04,D,4,P8,T1,T,0.167,0.550687845,10/12/2022,11/2/2022,11/28/2022,7/12/2023,7/19/2023,21,47,226,7,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00166,F12,F,12,383,C2,C,0.167,0.550687845,10/7/2022,10/28/2022,11/18/2022,7/7/2023,7/14/2023,21,42,231,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00155,G06,G,6,395,C2,C,0.167,0.550687845,10/9/2022,10/31/2022,11/28/2022,6/23/2023,7/12/2023,22,50,207,19,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00178,A09,A,9,408,C1,C,0.168,0.551784835,9/14/2022,10/7/2022,11/4/2022,7/18/2023,7/19/2023,23,51,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00178,E09,E,9,408,C1,C,0.168,0.551784835,9/14/2022,10/7/2022,11/4/2022,7/18/2023,7/19/2023,23,51,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00172,H07,H,7,P8,C2,C,0.168,0.551784835,10/7/2022,10/31/2022,11/16/2022,7/15/2023,7/19/2023,24,40,241,4,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00165,B09,B,9,382,C3,C,0.168,0.551784835,10/7/2022,10/31/2022,11/16/2022,7/7/2023,7/14/2023,24,40,233,7,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00157,G01,G,1,422,T3,T,0.168,0.551784835,10/1/2022,10/24/2022,11/16/2022,7/3/2023,7/12/2023,23,46,229,9,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00159,F07,F,7,403,T3,T,0.168,0.551784835,10/18/2022,11/7/2022,12/2/2022,6/27/2023,7/14/2023,20,45,207,17,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00176,H07,H,7,386,T1,T,0.169,0.552877481,9/15/2022,10/7/2022,11/4/2022,7/18/2023,7/19/2023,22,50,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00171,A02,A,2,410,T1,T,0.169,0.552877481,9/19/2022,10/12/2022,11/15/2022,7/13/2023,7/19/2023,23,57,240,6,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00172,B09,B,9,419,C1,C,0.169,0.552877481,9/24/2022,10/21/2022,11/16/2022,7/12/2023,7/19/2023,27,53,238,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00165,F11,F,11,404,C1,C,0.169,0.552877481,10/1/2022,10/24/2022,11/16/2022,7/6/2023,7/14/2023,23,46,232,8,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00156,B03,B,3,395,T3,T,0.169,0.552877481,10/9/2022,10/31/2022,11/28/2022,6/22/2023,7/12/2023,22,50,206,20,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00175,D07,D,7,408,C2,C,0.17,0.553965826,9/14/2022,10/14/2022,11/4/2022,7/18/2023,7/19/2023,30,51,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00172,G02,G,2,396,C3,C,0.17,0.553965826,10/6/2022,10/28/2022,11/16/2022,7/13/2023,7/19/2023,22,41,239,6,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00168,E10,E,10,413,T2,T,0.17,0.553965826,9/21/2022,10/12/2022,11/15/2022,7/12/2023,7/19/2023,21,55,239,7,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00153,B11,B,11,417,C3,C,0.17,0.553965826,10/11/2022,11/2/2022,11/18/2022,6/21/2023,7/10/2023,22,38,215,19,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00173,F12,F,12,380,C3,C,0.171,0.55504991,9/30/2022,10/21/2022,11/16/2022,7/13/2023,7/19/2023,21,47,239,6,NA,Rht-D1a,NA,,
SW8002-6,P00151,D07,D,7,P8,T3,T,0.171,0.55504991,10/2/2022,10/26/2022,11/18/2022,6/29/2023,7/10/2023,24,47,223,11,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00176,G04,G,4,386,C2,C,0.172,0.556129777,9/11/2022,10/5/2022,11/4/2022,7/18/2023,7/19/2023,24,54,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00178,A04,A,4,408,C1,C,0.172,0.556129777,9/14/2022,10/7/2022,11/4/2022,7/18/2023,7/19/2023,23,51,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00166,F11,F,11,383,C2,C,0.172,0.556129777,10/7/2022,10/28/2022,11/18/2022,7/7/2023,7/14/2023,21,42,231,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00164,D03,D,3,P8,C1,C,0.172,0.556129777,10/12/2022,11/2/2022,11/18/2022,7/7/2023,7/14/2023,21,37,231,7,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00169,E01,E,1,402,C3,C,0.172,0.556129777,10/1/2022,10/24/2022,11/16/2022,7/12/2023,7/19/2023,23,46,238,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00174,A06,A,6,398,C3,C,0.172,0.556129777,10/2/2022,10/24/2022,11/16/2022,7/12/2023,7/19/2023,22,45,238,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00169,A07,A,7,396,C2,C,0.172,0.556129777,10/2/2022,10/21/2022,11/16/2022,7/12/2023,7/19/2023,19,45,238,7,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00157,F12,F,12,412,T2,T,0.172,0.556129777,10/11/2022,11/4/2022,11/28/2022,6/29/2023,7/12/2023,24,48,213,13,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00156,F10,F,10,399,T1,T,0.172,0.556129777,10/13/2022,11/2/2022,11/28/2022,6/27/2023,7/12/2023,20,46,211,15,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00151,F10,F,10,415,C3,C,0.172,0.556129777,10/20/2022,11/11/2022,12/2/2022,6/23/2023,7/10/2023,22,43,203,17,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00178,F03,F,3,410,C1,C,0.173,0.557205466,9/26/2022,10/17/2022,11/11/2022,7/18/2023,7/19/2023,21,46,249,1,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00173,B10,B,10,410,T3,T,0.173,0.557205466,9/18/2022,10/12/2022,11/15/2022,7/13/2023,7/19/2023,24,58,240,6,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00164,H01,H,1,P8,C1,C,0.173,0.557205466,10/12/2022,11/2/2022,11/18/2022,7/7/2023,7/14/2023,21,37,231,7,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00174,B02,B,2,408,T1,T,0.173,0.557205466,9/13/2022,10/7/2022,11/4/2022,7/12/2023,7/19/2023,24,52,250,7,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00158,B10,B,10,417,T3,T,0.173,0.557205466,10/12/2022,11/4/2022,11/28/2022,6/28/2023,7/12/2023,23,47,212,14,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00163,A05,A,5,387,C3,C,0.173,0.557205466,10/10/2022,10/31/2022,11/16/2022,6/30/2023,7/14/2023,21,37,226,14,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00178,E04,E,4,408,C1,C,0.174,0.558277017,9/14/2022,10/7/2022,11/4/2022,7/18/2023,7/19/2023,23,51,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00166,F10,F,10,412,C3,C,0.174,0.558277017,10/8/2022,10/31/2022,11/16/2022,7/9/2023,7/14/2023,23,39,235,5,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00170,H02,H,2,383,C1,C,0.174,0.558277017,9/30/2022,10/26/2022,11/16/2022,7/7/2023,7/19/2023,26,47,233,12,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00155,A09,A,9,403,T2,T,0.174,0.558277017,10/21/2022,11/11/2022,12/5/2022,6/28/2023,7/12/2023,21,45,205,14,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00155,E02,E,2,382,T2,T,0.174,0.558277017,10/6/2022,10/26/2022,11/18/2022,6/28/2023,7/12/2023,20,43,222,14,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00159,B04,B,4,403,T3,T,0.174,0.558277017,10/18/2022,11/7/2022,12/2/2022,6/27/2023,7/14/2023,20,45,207,17,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00153,G03,G,3,403,C3,C,0.174,0.558277017,10/19/2022,11/11/2022,12/2/2022,6/21/2023,7/10/2023,23,44,201,19,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00178,E02,E,2,386,T2,T,0.175,0.559344471,9/16/2022,10/7/2022,11/4/2022,7/18/2023,7/19/2023,21,49,256,1,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00171,E03,E,3,410,T1,T,0.175,0.559344471,9/19/2022,10/12/2022,11/15/2022,7/13/2023,7/19/2023,23,57,240,6,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00157,C07,C,7,404,C3,C,0.175,0.559344471,10/14/2022,10/31/2022,11/16/2022,7/3/2023,7/12/2023,17,33,229,9,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00158,A11,A,11,395,C1,C,0.175,0.559344471,10/10/2022,11/2/2022,11/18/2022,6/29/2023,7/12/2023,23,39,223,13,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00156,B10,B,10,399,T1,T,0.175,0.559344471,10/13/2022,11/2/2022,11/28/2022,6/27/2023,7/12/2023,20,46,211,15,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00153,F11,F,11,417,C3,C,0.175,0.559344471,10/11/2022,11/2/2022,11/18/2022,6/21/2023,7/10/2023,22,38,215,19,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00178,C05,C,5,386,T3,T,0.176,0.560407866,9/11/2022,10/5/2022,11/4/2022,7/17/2023,7/19/2023,24,54,255,2,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00172,C02,C,2,396,C3,C,0.176,0.560407866,10/6/2022,10/28/2022,11/16/2022,7/13/2023,7/19/2023,22,41,239,6,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00158,H05,H,5,P8,C3,C,0.176,0.560407866,10/3/2022,10/26/2022,11/18/2022,7/4/2023,7/12/2023,23,46,228,8,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00165,B03,B,3,378,C2,C,0.176,0.560407866,10/1/2022,10/24/2022,11/16/2022,7/6/2023,7/14/2023,23,46,232,8,NA,NA,NA,,
SW8002-6,P00155,A10,A,10,403,T2,T,0.176,0.560407866,10/21/2022,11/11/2022,12/5/2022,6/28/2023,7/12/2023,21,45,205,14,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00174,E06,E,6,398,C3,C,0.177,0.561467241,10/2/2022,10/24/2022,11/16/2022,7/12/2023,7/19/2023,22,45,238,7,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00168,A10,A,10,413,T2,T,0.177,0.561467241,9/21/2022,10/12/2022,11/15/2022,7/12/2023,7/19/2023,21,55,239,7,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00165,A03,A,3,404,C1,C,0.177,0.561467241,10/1/2022,10/24/2022,11/16/2022,7/6/2023,7/14/2023,23,46,232,8,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00162,G07,G,7,409,C2,C,0.177,0.561467241,9/25/2022,10/19/2022,11/15/2022,7/6/2023,7/14/2023,24,51,233,8,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00159,B07,B,7,403,T3,T,0.177,0.561467241,10/18/2022,11/7/2022,12/2/2022,6/27/2023,7/14/2023,20,45,207,17,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00154,C12,C,12,417,T2,T,0.177,0.561467241,10/8/2022,10/31/2022,11/28/2022,6/21/2023,7/10/2023,23,51,205,19,Rht-B1a,Rht-D1a,tall,,
SW8002-6,P00175,H05,H,5,397,T1,T,0.178,0.562522633,9/16/2022,10/10/2022,11/11/2022,7/17/2023,7/19/2023,24,56,248,2,Rht-B1a,Rht-D1b,semi-dwarf D,,
SW8002-6,P00167,C11,C,11,405,C3,C,0.178,0.562522633,10/2/2022,10/26/2022,11/16/2022,7/10/2023,7/19/2023,24,45,236,9,Rht-B1b,Rht-D1a,semi-dwarf B,,
SW8002-6,P00176,C06,C,6,413,C1,C,0.179,0.563574079,9/19/2022,10/12/2022,11/4/2022,7/17/2023,7/19/2023,23,46,255,2,Rht-B1a,Rht-D1a,tall,,
